data_id	pop_label	population	data_group_name	date_str	time_str	exper_duration_s	logD	temperature	rel_humidity	env_label	T12	T13	T21	T23	T31	T32	T12_pred_01	T13_pred_01	T21_pred_01	T23_pred_01	T31_pred_01	T32_pred_01	T12_pred_02	T13_pred_02	T21_pred_02	T23_pred_02	T31_pred_02	T32_pred_02	population2
CA250L26_NGM_2_B46	CA250L26	CA250	Block_46	20161003	133856	1496.277	2.95118209162185	25.5	39	NGM	-1.59821960815566	-2.04949131112212	-1.27850493156312	-3.56463779239085	-0.816817709872246	-1.55598168094131	-1.62884130287582	-2.338150932977	-0.853769026234261	-3.69108806240966	-0.352368704177303	-1.62004156998583	-1.15275758531714	-1.83569290062879	-1.20713708090542	-3.76406844222232	-0.604355611458448	-1.40932712992121	CA50
CA350L39_NGM_2_B46	CA350L39	CA350	Block_46	20161003	150013	1496.604	3.00276361262477	26	38	NGM	-1.03964592736213	-1.96931368237414	-1.02397715996017	-4.02443753890356	-0.369129777666854	-2.04805565944508	-1.07026762208229	-2.25797330422902	-0.599241254631311	-4.15088780892237	0.0953192280280887	-2.1121155484896	-0.594183904523614	-1.75551527188081	-0.952609309302475	-4.22386818873503	-0.156667679253056	-1.90140110842498	CA50
CA350L50_NGM_2_B46	CA350L50	CA350	Block_46	20161003	155533	1496.53	2.93801626846734	26.2	37	NGM	-2.25126820601659	-2.84483498494091	-0.705866776708393	-3.1930420100903	-0.371445570641892	-2.03875769977385	-2.28188990073675	-3.13349460679579	-0.281130871379534	-3.31949228010911	0.0930034350530508	-2.10281758881837	-1.80580618317807	-2.63103657444758	-0.634498926050698	-3.39247265992177	-0.158983472228094	-1.89210314875375	CA50
CA150L31_NGM_2_B47	CA150L31	CA150	Block_47	20161010	93534	1496.55	3.192420578224	23.7	34	NGM	-2.40381648927584	-2.7641830178594	-1.13511835015604	-3.75430462252262	-0.804593677972619	-2.35976615401883	-2.434438183996	-3.05284263971428	-0.710382444827181	-3.88075489254143	-0.340144672277676	-2.42382604306335	-1.95835446643732	-2.55038460736607	-1.06375049949834	-3.95373527235409	-0.592131579558821	-2.21311160299873	CA50
CA250L28_NGM_2_B47	CA250L28	CA250	Block_47	20161010	111957	1496.21	3.14088752973604	24	36	NGM	-2.12007839232501	-2.76754638066829	-0.925858406465652	-4.39783407979352	-0.445875230437985	-2.57848923751098	-2.15070008704517	-3.05620600252317	-0.501122501136793	-4.52428434981233	0.0185737752569577	-2.6425491265555	-1.67461636948649	-2.55374797017496	-0.854490555807957	-4.59726472962499	-0.233413132024187	-2.43183468649088	CA50
GA450L4_NGM_B48	GA450L4	GA450	Block_48	20161024	93105	1499.053	3.2584486092188	24.7	45	NGM	-2.38989127195558	-2.75177346676493	-0.846678403598071	-4.37605267740044	-0.453330428919692	-3.38601660895294	-2.42051296667574	-3.04043308861981	-0.421942498269212	-4.50250294741925	0.0111185767752507	-3.45007649799746	-1.94442924911706	-2.5379750562716	-0.775310552940376	-4.57548332723191	-0.240868330505894	-3.23936205793284	GA50
GA250L49_NGM_B48	GA250L49	GA250	Block_48	20161024	102719	1497.255	3.09740792734188	24.8	45	NGM	-1.70012501818866	-2.03304807388864	-0.831994383933425	-3.55335186961508	-0.401554461163577	-1.92079824164893	-1.73074671290882	-2.32170769574352	-0.407258478604566	-3.67980213963389	0.0628945445313657	-1.98485813069345	-1.25466299535014	-1.81924966339531	-0.760626533275729	-3.75278251944655	-0.189092362749779	-1.77414369062883	GA50
GA250L2_NGM_B48	GA250L2	GA250	Block_48	20161024	111931	1496.061	3.09617477688211	24.8	45	NGM	-2.11208515397161	-2.32019481906837	-0.902198010713984	-3.32188679702487	-0.564120454325758	-2.28200959645032	-2.14270684869177	-2.60885444092325	-0.477462105385125	-3.44833706704368	-0.0996714486308152	-2.34606948549484	-1.66662313113309	-2.10639640857504	-0.830830160056289	-3.52131744685634	-0.35165835591196	-2.13535504543022	GA50
GA450L16_NGM_B48	GA450L16	GA450	Block_48	20161024	122419	1497.295	3.19540287498908	25	46	NGM	-1.96986836595589	-2.31978391360117	-0.664911543983685	-3.25762033307577	-0.474823796024153	-2.02549747767725	-2.00049006067605	-2.60844353545605	-0.240175638654826	-3.38407060309458	-0.0103747903292102	-2.08955736672177	-1.52440634311737	-2.10598550310784	-0.59354369332599	-3.45705098290724	-0.262361697610355	-1.87884292665715	GA50
GA450L10_NGM_B48	GA450L10	GA450	Block_48	20161024	131547	1497.108	3.02812167187341	25	46	NGM	-2.02740997031649	-2.16257751900291	-1.25502397421268	-2.47989188075234	-1.03050644372232	-1.11490775730988	-2.05803166503665	-2.45123714085779	-0.830288068883821	-2.60634215077115	-0.566057438027377	-1.1789676463544	-1.58194794747797	-1.94877910850958	-1.18365612355498	-2.67932253058381	-0.818044345308522	-0.968253206289784	GA50
GA250L36_NGM_B48	GA250L36	GA250	Block_48	20161024	143517	1495.508	3.15571395863142	25.2	47	NGM	-1.79537340527056	-2.2418443210364	-1.41400605582266	-4.09655702352682	-0.778094410996217	-2.26983955214748	-1.82599509999072	-2.53050394289128	-0.989270150493801	-4.22300729354563	-0.313645405301274	-2.333899441192	-1.34991138243204	-2.02804591054307	-1.34263820516496	-4.29598767335829	-0.565632312582419	-2.12318500112738	GA50
GA250L35_NGM_B48	GA250L35	GA250	Block_48	20161024	152753	1496.084	3.1070209521536	25.2	47	NGM	-2.0869749082164	-2.26430181507649	-1.08640470695091	-3.198688314819	-0.629204619045139	-1.95947262007534	-2.11759660293656	-2.55296143693137	-0.661668801622051	-3.32513858483781	-0.164755613350196	-2.02353250911986	-1.64151288537788	-2.05050340458316	-1.01503685629321	-3.39811896465047	-0.416742520631341	-1.81281806905524	GA50
A6140L90_NGM_B48	A6140L90	A6140	Block_48	20161024	162343	1496.787	2.92603208207857	25.3	48	NGM	-1.63181745682327	-2.2682673283763	-1.21497341623535	-2.79273604369007	-0.510990305538026	-1.44868832580927	-1.66243915154343	-2.55692695023118	-0.790237510906491	-2.91918631370888	-0.0465412998430833	-1.51274821485379	-1.18635543398475	-2.05446891788297	-1.14360556557765	-2.99216669352154	-0.298528207124228	-1.30203377478917	A6140
A6140L179_NGM_B49	A6140L179	A6140	Block_49	20161025	92027	1495.53	2.86193246506404	24.8	48	NGM	-2.93656973821561	-3.42744311940817	-0.680232105097753	-4.39488548733246	-0.279210280310831	-3.23337329095408	-2.96719143293577	-3.71610274126305	-0.255496199768894	-4.52133575735127	0.185238725384112	-3.2974331799986	-2.49110771537709	-3.21364470891484	-0.608864254440058	-4.59431613716393	-0.0667481818970327	-3.08671873993398	A6140
A6140L62_NGM_B49	A6140L62	A6140	Block_49	20161025	101202	1496.887	2.97336256037919	25	48	NGM	-1.71511344432208	-2.22586383713854	-1.14829915014139	-3.950063853878	-0.360764471213776	-1.69018833724698	-1.74573513904224	-2.51452345899342	-0.723563244812531	-4.07651412389681	0.103684534481167	-1.7542482262915	-1.26965142148356	-2.01206542664521	-1.07693129948369	-4.14949450370947	-0.148302372799978	-1.54353378622688	A6140
A6140L2_NGM_B49	A6140L2	A6140	Block_49	20161025	110348	1495.223	2.96573094843738	25	47	NGM	-2.05537500039982	-2.51218112270586	-0.667015942257561	-3.52189401535753	-0.179809071611717	-2.18812320190874	-2.08599669511998	-2.80084074456074	-0.242280036928702	-3.64834428537634	0.284639934083226	-2.25218309095326	-1.6099129775613	-2.29838271221253	-0.595648091599866	-3.721324665189	0.0326530268020813	-2.04146865088864	A6140
A6140L85_NGM_B49	A6140L85	A6140	Block_49	20161025	115609	1497.306	3.09211056236421	24.9	47	NGM	-2.15739221236424	-2.80302484161503	-1.05947491359615	-3.76765833504364	-0.406058624156648	-2.24041464381273	-2.1880139070844	-3.09168446346991	-0.634739008267291	-3.89410860506245	0.0583903815382947	-2.30447453285725	-1.71193018952572	-2.5892264311217	-0.988107062938455	-3.96708898487511	-0.19359652574285	-2.09376009279263	A6140
A6140L35_NGM_B49	A6140L35	A6140	Block_49	20161025	124739	1496.553	3.13079850975332	25	48	NGM	-2.67366183599785	-3.07102013869602	-0.664559054055026	-3.72275800894594	-0.298465853130592	-2.67674457741481	-2.70428353071801	-3.3596797605509	-0.239823148726167	-3.84920827896475	0.165983152564351	-2.74080446645933	-2.22819981315933	-2.85722172820269	-0.593191203397331	-3.92218865877741	-0.0860037547167937	-2.53009002639471	A6140
A6140L70_NGM_B49	A6140L70	A6140	Block_49	20161025	140450	1496.893	2.98523218656647	25	48	NGM	-2.28006794485195	-2.66340445404567	-0.463871870342186	-3.43440739622483	-0.248428035714434	-2.52575157798388	-2.31068963957211	-2.95206407590055	-0.0391359650133271	-3.56085766624364	0.216020969980509	-2.5898114670284	-1.83460592201343	-2.44960604355234	-0.392504019684491	-3.6338380460563	-0.0359659373006357	-2.37909702696378	A6140
GA150L41_NGM_B49	GA150L41	GA150	Block_49	20161025	145649	1497.043	3.05983370384961	25	48	NGM	-1.49726078801092	-2.18476195259775	-1.32476089288961	-3.10118197614888	-0.622904865584792	-1.37627792963751	-1.52788248273108	-2.47342157445263	-0.900024987560751	-3.22763224616769	-0.158455859889849	-1.44033781868203	-1.0517987651724	-1.97096354210442	-1.25339304223191	-3.30061262598035	-0.410442767170994	-1.22962337861741	GA50
GA150L39_NGM_B49	GA150L39	GA150	Block_49	20161025	155153	1496.113	3.34046978845495	25.1	47	NGM	-2.34979678182864	-2.85390046260561	-0.883571951364141	-4.05639043869792	-0.502629913088416	-2.47023736983033	-2.3804184765488	-3.14256008446049	-0.458836046035282	-4.18284070871673	-0.0381809073934732	-2.53429725887485	-1.90433475899012	-2.64010205211228	-0.812204100706446	-4.25582108852939	-0.290167814674618	-2.32358281881023	GA50
CA350L10_NGM_B5_1	CA350L10	CA350	Block_5	20160712	81554	1596.833	2.93026875121054	22.9	52	NGM	-2.36749878790658	-2.80401836126943	-0.871828631551647	-3.42154673533996	-0.416378023862712	-2.20244600131138	-2.39812048262674	-3.09267798312431	-0.447092726222788	-3.54799700535877	0.0480709818322307	-2.2665058903559	-1.92203676506806	-2.5902199507761	-0.800460780893952	-3.62097738517143	-0.203915925448914	-2.05579145029128	CA50
CA150L10_NGM_1_B5	CA150L10	CA150	Block_5	20160712	91303	1596.73	3.22328131694925	22.9	52	NGM	-1.86629821386574	-2.57188508750601	-1.34992821458099	-4.2892007484793	-0.793515930157197	-2.11873911871444	-1.8969199085859	-2.86054470936089	-0.925192309252131	-4.41565101849811	-0.329066924462254	-2.18279900775896	-1.42083619102722	-2.35808667701268	-1.27856036392329	-4.48863139831077	-0.581053831743399	-1.97208456769434	CA50
CA250L10_NGM_1_B5	CA250L10	CA250	Block_5	20160712	104659	1596.352	3.12265566573271	23.2	52	NGM	-1.89545799637692	-2.5636986145862	-1.21744132560428	-4.28802838842583	-0.678228685585847	-2.22430668159453	-1.92607969109708	-2.85235823644108	-0.792705420275421	-4.41447865844464	-0.213779679890904	-2.28836657063905	-1.4499959735384	-2.34990020409287	-1.14607347494658	-4.4874590382573	-0.465766587172049	-2.07765213057443	CA50
CA250L9_NGM_1_B5	CA250L9	CA250	Block_5	20160712	111442	1596.353	3.03972208479942	23.3	52	NGM	-1.64961780894698	-2.39500177063426	-0.963630224548291	-4.56972294026245	-0.536390074974806	-2.80173107093541	-1.68023950366714	-2.68366139248914	-0.538894319219432	-4.69617321028126	-0.0719410692798632	-2.86579095997993	-1.20415578610846	-2.18120336014093	-0.892262373890595	-4.76915359009392	-0.323927976561008	-2.65507651991531	CA50
CA350L8_NGMl_1_B5	CA350L8	CA350	Block_5	20160712	132438	1594.855	3.23652084547105	23	52	NGM	-2.1588155054358	-2.65555986758446	-1.20878500315419	-3.6086408268256	-0.777088492337549	-1.75282212893393	-2.18943720015596	-2.94421948943934	-0.784049097825331	-3.73509109684441	-0.312639486642606	-1.81688201797845	-1.71335348259728	-2.44176145709113	-1.13741715249649	-3.80807147665707	-0.564626393923751	-1.60616757791383	CA50
CA350L10_NGM_1_B5	CA350L9	CA350	Block_5	20160712	142747	1596.638	3.0097452430763	23.7	47	NGM	-1.65418457595968	-2.39511257088586	-1.15573491855672	-3.8203165785937	-0.591674939194504	-2.00852979645321	-1.68480627067984	-2.68377219274074	-0.730999013227861	-3.94676684861251	-0.127225933499561	-2.07258968549773	-1.20872255312116	-2.18131416039253	-1.08436706789902	-4.01974722842517	-0.379212840780706	-1.86187524543311	CA50
A6140L31_NGM_B50	A6140L31	A6140	Block_50	20161206	100331	1496.006	3.04780337130451	21.9	33	NGM	-1.94560473953892	-2.51343414504681	-1.03403577355414	-4.08533456448776	-0.336400437050325	-2.43347867530332	-1.97622643425908	-2.80209376690169	-0.609299868225281	-4.21178483450657	0.128048568644618	-2.49753856434784	-1.5001427167004	-2.29963573455348	-0.962667922896445	-4.28476521431923	-0.123938338636527	-2.28682412428322	A6140
A6140L75_NGM_B50	A6140L75	A6140	Block_50	20161206	105537	1495.125	2.96065371869265	22.2	33	NGM	-2.31249288990365	-2.67192131532524	-0.625893797774272	-3.01116561774691	-0.179349364817245	-2.04044413992198	-2.34311458462381	-2.96058093718012	-0.201157892445413	-3.13761588776572	0.285099640877698	-2.1045040289665	-1.86703086706513	-2.45812290483191	-0.554525947116577	-3.21059626757838	0.0331127335965533	-1.89378958890188	A6140
A6140L74_NGM_B50	A6140L74	A6140	Block_50	20161206	114825	1494.655	2.87831653242801	22.4	33	NGM	-1.68752553098396	-2.4193681181889	-0.765767726158945	-3.92253634312563	-0.36063627813773	-2.94084587086468	-1.71814722570412	-2.70802774004378	-0.341031820830086	-4.04898661314444	0.103812727557213	-3.0049057599092	-1.24206350814544	-2.20556970769557	-0.694399875501249	-4.1219669929571	-0.148174179723932	-2.79419131984458	A6140
A6140L234_NGM_B50	A6140L234	A6140	Block_50	20161206	130647	1497.317	3.08911403860956	22.9	34	NGM	-1.94102409781775	-2.48804115080805	-0.597412917341232	-3.59983745141396	-0.362380356553243	-2.45600695581316	-1.97164579253791	-2.77670077266293	-0.172677012012373	-3.72628772143277	0.1020686491417	-2.52006684485768	-1.49556207497923	-2.27424274031472	-0.526045066683537	-3.79926810124543	-0.149918258139445	-2.30935240479306	A6140
GA150L11_NGM_B50	GA150L11	GA150	Block_50	20161206	141832	1495.921	2.96596301208496	23.1	34	NGM	-1.84680720629372	-2.56020184516586	-0.917607947969046	-4.39648683269049	-0.630806814168035	-2.71401673440177	-1.87742890101388	-2.84886146702074	-0.492872042640187	-4.5229371027093	-0.166357808473092	-2.77807662344629	-1.4013451834552	-2.34640343467253	-0.846240097311351	-4.59591748252196	-0.418344715754237	-2.56736218338167	GA50
CA250L14_NGM_3_B51	CA250L14	CA250	Block_51	20161121	101739	1496.87	2.90094974981927	21.3	60	NGM	-2.58195800801631	-3.08384974349725	-0.786495462301421	-2.91624722588836	-0.563184166809293	-1.67851705259596	-2.61257970273647	-3.37250936535213	-0.361759556972562	-3.04269749590717	-0.0987351611143502	-1.74257694164048	-2.13649598517779	-2.87005133300392	-0.715127611643726	-3.11567787571983	-0.350722068395495	-1.53186250157586	CA50
CA250L19_NGM_3_B51	CA250L19	CA250	Block_51	20161121	111429	1498.199	3.20390963011632	21.6	48	NGM	-2.48473924922713	-3.00018417615669	-0.697175139117726	-3.58467891223287	-0.310341208572123	-2.35035780074889	-2.51536094394729	-3.28884379801157	-0.272439233788867	-3.71112918225168	0.15410779712282	-2.41441768979341	-2.03927722638861	-2.78638576566336	-0.625807288460031	-3.78410956206434	-0.0978791101583247	-2.20370324972879	CA50
CA250L11_NGM_3_B51	CA250L11	CA250	Block_51	20161121	120915	1496.139	2.93506689127438	21.9	56	NGM	-2.03063553361531	-2.67181839357227	-0.739913728638684	-3.17053271856263	-0.42142261491313	-2.09402880242457	-2.06125722833547	-2.96047801542715	-0.315177823309825	-3.29698298858144	0.0430263907818128	-2.15808869146909	-1.58517351077679	-2.45801998307894	-0.668545877980989	-3.3699633683941	-0.208960516499332	-1.94737425140447	CA50
CA250L27_NGM_3_B51	CA250L27	CA250	Block_51	20161121	130358	1494.687	3.18235570157286	22.1	55	NGM	-2.16842072105636	-2.63695122960286	-1.1953990884327	-3.3802704482911	-0.821239435436939	-1.8149561674198	-2.19904241577652	-2.92561085145774	-0.770663183103841	-3.50672071830991	-0.356790429741996	-1.87901605646432	-1.72295869821784	-2.42315281910953	-1.124031237775	-3.57970109812257	-0.608777337023141	-1.6683016163997	CA50
CA350L40_NGM_3_B52	CA350L40	CA350	Block_52	20161122	104818	1492.015	2.84235768641146	21.3	46	NGM	-2.4361228848383	-3.17569996860577	-1.04520752155219	-3.99026800796717	-0.548908237118622	-2.3146202357858	-2.46674457955846	-3.46435959046065	-0.620471616223331	-4.11671827798598	-0.0844592314236793	-2.37868012483032	-1.99066086199978	-2.96190155811244	-0.973839670894495	-4.18969865779864	-0.336446138704824	-2.1679656847657	CA50
CA150L10_NGM_3_B52	CA150L10	CA150	Block_52	20161122	114706	1496.021	3.16868552361122	21.6	47	NGM	-1.96473316253538	-2.62815795354559	-0.810900123951121	-4.49240746967134	-0.321501237071859	-2.96009027902509	-1.99535485725554	-2.91681757540047	-0.386164218622262	-4.61885773969015	0.142947768623084	-3.02415016806961	-1.51927113969686	-2.41435954305226	-0.739532273293426	-4.69183811950281	-0.109039138658061	-2.81343572800499	CA50
CA150L26_NGM_3_B52	CA150L26	CA150	Block_52	20161122	123941	1496.763	3.31958666242625	21.8	47	NGM	-2.26209002541361	-2.6508773041515	-1.08508061580418	-3.35327123220877	-0.730608340154245	-1.80677065781822	-2.29271172013377	-2.93953692600638	-0.660344710475321	-3.47972150222758	-0.266159334459302	-1.87083054686274	-1.81662800257509	-2.43707889365817	-1.01371276514648	-3.55270188204024	-0.518146241740447	-1.66011610679812	CA50
CA350L13_NGM_3_B52	CA350L13	CA350	Block_52	20161122	133425	1495.229	2.99537004827289	22	47	NGM	-1.79259724837276	-2.9735035740232	-1.08747098280144	-4.16753226924673	-0.573712565198966	-1.78104682649647	-1.82321894309292	-3.26216319587808	-0.662735077472581	-4.29398253926554	-0.109263559504023	-1.84510671554099	-1.34713522553424	-2.75970516352987	-1.01610313214374	-4.3669629190782	-0.361250466785168	-1.63439227547637	CA50
CA150L13_NGM_3_B52	CA150L13	CA150	Block_52	20161122	143101	1496.788	3.00928649445701	22	48	NGM	-2.37100421456931	-2.85031163242974	-0.380687597559609	-3.3886125757051	-0.25028527252471	-2.43851009933924	-2.40162590928947	-3.13897125428462	0.0440483077692499	-3.51506284572391	0.214163733170233	-2.50256998838376	-1.92554219173079	-2.63651322193641	-0.309319746901914	-3.58804322553657	-0.0378231741109117	-2.29185554831914	CA50
CA250L29_NGM_3_B52	CA250L29	CA250	Block_52	20161122	152516	1495.428	2.91474104087328	22.2	48	NGM	-2.29579395473432	-2.75322108367724	-0.0679719951994876	-3.64669617425078	0.143911420070781	-2.86950491791633	-2.32641564945448	-3.04188070553212	0.356763910129371	-3.77314644426959	0.608360425765724	-2.93356480696085	-1.8503319318958	-2.53942267318391	0.00339585545820786	-3.84612682408225	0.356373518484579	-2.72285036689623	CA50
CA250L21_NGM_3_B53_2	CA250L21	CA250	Block_53_2	20161125	105700	1496.949	3.06451891745203	22.5	44	NGM	-2.66352097289276	-3.25500347031166	-0.593918032100816	-3.68396419604448	-0.273129656050134	-2.68299825060697	-2.69414266761292	-3.54366309216654	-0.169182126771957	-3.81041446606329	0.191319349644809	-2.74705813965149	-2.21805895005424	-3.04120505981833	-0.52255018144312	-3.88339484587595	-0.0606675576363357	-2.53634369958687	CA50
CA350L47_NGM_3_B53_2	CA350L47	CA350	Block_53_2	20161125	114911	1497.269	3.11750767205524	22.6	43	NGM	-2.14924251213238	-3.09298101350056	-0.725263460669183	-4.01846934438055	-0.455555242142953	-2.53709479437417	-2.17986420685254	-3.38164063535544	-0.300527555340324	-4.14491961439936	0.00889376355198973	-2.60115468341869	-1.70378048929386	-2.87918260300723	-0.653895610011488	-4.21789999421202	-0.243093143729155	-2.39044024335407	CA50
CA350L31_NGM_3_B53_2	CA350L31	CA350	Block_53_2	20161125	124205	1496.287	3.08717936660774	22.9	43	NGM	-1.98313596416877	-2.67232144168706	-0.880845100783497	-3.81153733370593	-0.299860199523078	-2.20058122666079	-2.01375765888893	-2.96098106354194	-0.456109195454638	-3.93798760372474	0.164588806171865	-2.26464111570531	-1.53767394133025	-2.45852303119373	-0.809477250125802	-4.0109679835374	-0.0873981011092797	-2.05392667564069	CA50
CA350L11_NGM_3_B53	CA350L11	CA350	Block_53	20161123	105443	1495.125	2.89315781179951	22	50	NGM	-2.84820071659564	-3.31293899873105	-0.669031514956269	-3.80623866089923	-0.15629388033394	-2.75974699838139	-2.8788224113158	-3.60159862058593	-0.24429560962741	-3.93268893091804	0.308155125361003	-2.82380688742591	-2.40273869375712	-3.09914058823772	-0.597663664298574	-4.0056693107307	0.0561682180798583	-2.61309244736129	CA50
CA250L22_NGM_3_B53	CA250L22	CA250	Block_53	20161123	114736	1496.816	3.25637502968863	22.2	51	NGM	-2.23681695605059	-3.01864444163539	-0.881575827654282	-3.7303364034193	-0.530127785869467	-2.05332101731087	-2.26743865077075	-3.30730406349027	-0.456839922325423	-3.85678667343811	-0.0656787801745242	-2.11738090635539	-1.79135493321207	-2.80484603114206	-0.810207976996587	-3.92976705325077	-0.317665687455669	-1.90666646629077	CA50
CA150L32_NGM_3_B53	CA150L32	CA150	Block_53	20161123	124108	1498.632	3.3370909548259	22.5	51	NGM	-1.80199736226307	-2.33759760453678	-1.61581972303405	-2.95435266954733	-1.34034610114814	-1.23175501193526	-1.83261905698323	-2.62625722639166	-1.19108381770519	-3.08080293956614	-0.875897095453197	-1.29581490097978	-1.35653533942455	-2.12379919404345	-1.54445187237635	-3.1537833193788	-1.12788400273434	-1.08510046091516	CA50
CA250L2_NGM_3_B53	CA250L2	CA250	Block_53	20161123	133243	1492.559	2.95529556697972	22.7	51	NGM	-2.69749296066463	-3.38364440554536	-1.36806766716658	-4.08364161153682	-0.596261356724443	-2.42209558096409	-2.72811465538479	-3.67230402740024	-0.943331761837721	-4.21009188155563	-0.1318123510295	-2.48615547000861	-2.25203093782611	-3.16984599505203	-1.29669981650888	-4.28307226136829	-0.383799258310645	-2.27544102994399	CA50
CA150L47_NGM_3_B53	CA150L47	CA150	Block_53	20161123	142709	1496.737	3.23702442635245	22.8	51	NGM	-2.2721181591872	-3.01109481932746	-0.880347345443899	-4.42250251408104	-0.293343407352929	-2.86742081530733	-2.30273985390736	-3.29975444118234	-0.45561144011504	-4.54895278409985	0.171105598342014	-2.93148070435185	-1.82665613634868	-2.79729640883413	-0.808979494786204	-4.62193316391251	-0.0808813089391307	-2.72076626428723	CA50
CA150L46_NGM_3_B53	CA150L46	CA150	Block_53	20161123	151831	1495.845	2.97232086159608	22.9	52	NGM	-2.54576101438029	-2.8523188688987	-1.09018042367848	-2.64264195600878	-0.581750747772828	-1.66462603943085	-2.57638270910045	-3.14097849075358	-0.665444518349621	-2.76909222602759	-0.117301742077885	-1.72868592847537	-2.10029899154177	-2.63852045840537	-1.01881257302078	-2.84207260584025	-0.36928864935903	-1.51797148841075	CA50
CA250L17_NGM_3_B53	CA250L17	CA250	Block_53	20161123	161017	1495.144	3.04593833832754	23.1	52	NGM	-1.45147527697732	-2.77605246273019	-1.57627181079564	-4.67660864581964	-0.654280731394761	-1.92976473897995	-1.48209697169748	-3.06471208458507	-1.15153590546678	-4.80305891583845	-0.189831725699818	-1.99382462802447	-1.0060132541388	-2.56225405223686	-1.50490396013794	-4.87603929565111	-0.441818632980963	-1.78311018795985	CA50
CA150L28_NGM_3_B53	CA150L28	CA150	Block_53	20161123	170232	1496.416	3.00058898045092	23.1	52	NGM	-1.90197554006691	-2.50060095445973	-0.923613854871371	-3.92058244716194	-0.323823918671287	-2.22786704419781	-1.93259723478707	-2.78926057631461	-0.498877949542512	-4.04703271718075	0.140625087023656	-2.29192693324233	-1.45651351722839	-2.2868025439664	-0.852246004213676	-4.12001309699341	-0.111361820257489	-2.08121249317771	CA50
CA250L50_NGM_3_B54	CA250L50	CA250	Block_54	20161128	103853	1496.46	2.8660962531645	22.3	35	NGM	-2.00128789568245	-2.60679912852691	-0.72696652788182	-3.38403118423308	-0.376824787078045	-1.87216489025329	-2.03190959040261	-2.89545875038179	-0.302230622552961	-3.51048145425189	0.0876242186168977	-1.93622477929781	-1.55582587284393	-2.39300071803358	-0.655598677224125	-3.58346183406455	-0.164362688664247	-1.72551033923319	CA50
CA150L49_NGM_3_B54	CA150L49	CA150	Block_54	20161128	113341	1496.658	3.17707035175125	22.5	33	NGM	-1.87517482018182	-2.83169828303417	-1.26672307037857	-4.17112259465517	-0.439096515662982	-2.01912952293752	-1.90579651490198	-3.12035790488905	-0.841987165049711	-4.29757286467398	0.0253524900319607	-2.08318941198204	-1.4297127973433	-2.61789987254084	-1.19535521972087	-4.37055324448664	-0.226634417249184	-1.87247497191742	CA50
CA150L40_NGM_3_B54	CA150L40	CA150	Block_54	20161128	122544	1496.744	3.10441359201753	22.8	31	NGM	-2.18718696488993	-2.86229293802841	-0.657155363287021	-3.9882911388862	-0.274313703510848	-2.41280960423181	-2.21780865961009	-3.15095255988329	-0.232419457958162	-4.11474140890501	0.190135302184095	-2.47686949327633	-1.74172494205141	-2.64849452753508	-0.585787512629325	-4.18772178871767	-0.0618516050970497	-2.26615505321171	CA50
CA150L35_NGM_3_B55	CA150L35	CA150	Block_55	20161129	93620	1497.976	3.01954989040323	21.1	25	NGM	-1.98780903639155	-2.65270670587436	-0.584562360303207	-4.26018626474005	-0.0823798528333286	-2.8620892165046	-2.01843073111171	-2.94136632772924	-0.159826454974348	-4.38663653475886	0.382069152861614	-2.92614910554912	-1.54234701355303	-2.43890829538103	-0.513194509645511	-4.45961691457152	0.13008224558047	-2.7154346654845	CA50
CA250L47_NGM_3_B55	CA250L47	CA250	Block_55	20161129	102912	1493.46	3.33883525641365	21.5	26	NGM	-3.18423324525559	-3.60245077279394	-1.31404978766374	-4.43392595452491	-0.772225669849143	-3.25357426842333	-3.21485493997575	-3.89111039464882	-0.889313882334881	-4.56037622454372	-0.3077766641542	-3.31763415746785	-2.73877122241707	-3.38865236230061	-1.24268193700604	-4.63335660435638	-0.559763571435345	-3.10691971740323	CA50
CA150L21_NGM_3_B55	CA150L21	CA150	Block_55	20161129	112045	1497.079	3.19907454305058	21.6	25	NGM	-2.39972434420162	-3.29964514163083	-1.09807935452031	-3.74234535952442	-0.58909292077527	-2.00900738357724	-2.43034603892178	-3.58830476348571	-0.673343449191451	-3.86879562954323	-0.124643915080327	-2.07306727262176	-1.9542623213631	-3.0858467311375	-1.02671150386261	-3.94177600935589	-0.376630822361472	-1.86235283255714	CA50
CA250L34_NGM_3_B55	CA250L34	CA250	Block_55	20161129	121211	1495.152	3.23586284365311	21.8	26	NGM	-2.30866100636368	-2.85918851389034	-0.997309596522778	-3.44781903786443	-0.615015147174605	-2.03926649329617	-2.33928270108384	-3.14784813574522	-0.572573691193919	-3.57426930788324	-0.150566141479662	-2.10332638234069	-1.86319898352516	-2.64539010339701	-0.925941745865082	-3.6472496876959	-0.402553048760807	-1.89261194227607	CA50
CA350L52_NGM_3_B55	CA350L52	CA350	Block_55	20161129	130550	1497.449	3.12070791756145	22	25	NGM	-2.44527536665036	-3.12629347252451	-1.14669803833477	-3.03781310203794	-0.78622450834693	-1.48047666367783	-2.47589706137052	-3.41495309437939	-0.721962133005911	-3.16426337205675	-0.321775502651987	-1.54453655272235	-1.99981334381184	-2.91249506203118	-1.07533018767707	-3.23724375186941	-0.573762409933132	-1.33382211265773	CA50
