exper_data_id	data_id	pop_label	data_group_name	date_str	time_str	exper_duration_s	trackL	n_tracks	mean_nb_tracks	logD	temperature	rel_humidity	location_label	env_label	T12	T13	T21	T23	T31	T32
Block_16-20160804_134348_proc	CA150L31_NGM_1_B16	CA150L31	Block_16	20160804	134348	1596.461	259.374299065421	9707	1577.07975392323	3.1978536564316	24.2	52	Paris	NGM	-1.49102152822844	-2.05275340688393	-1.53104775075458	-3.32129963501013	-0.934795314026965	-1.71367663100364
Block_17-20160805_085406_proc	CA250L34_NGM_1_B17	CA250L34	Block_17	20160805	085406	1597.182	539.84625158831	2460	831.478052537058	2.91985079019072	23.1	52	Paris	NGM	-2.13935421332134	-2.63902675470275	-0.931663549106487	-3.48895735440591	-0.590254597157449	-2.03764607706907
Block_17-20160805_095137_proc	CA350L33_NGM_1_B17	CA350L33	Block_17	20160805	095137	1596.869	734.729310344828	1774	816.228379755462	2.91181169085005	23.2	54	Paris	NGM	-2.26632665965028	-2.83154509061963	-0.908673059975743	-4.09933290211373	-0.632161665818474	-2.03754267123037
Block_17-20160805_104634_proc	CA150L33_NGM_1_B17	CA150L33	Block_17	20160805	104634	1599.004	261.247379454927	8091	1321.91823608309	3.12120459379101	23	53	Paris	NGM	-1.64618092342183	-2.36548341203345	-1.74570534046994	-3.44797612425918	-1.17367086901937	-1.26526621940164
Block_17-20160805_120957_proc	CA150L34_NGM_1_B17	CA150L34	Block_17	20160805	120957	1597.912	394.788120567376	4748	1173.06459708288	3.06932192804409	23.2	51	Paris	NGM	-1.95906457727258	-2.56868759033199	-1.10128586891447	-4.0239011107024	-0.822664348436509	-1.98644868863329
Block_17-20160805_130608_proc	CA250L33_NGM_1_B17	CA250L33	Block_17	20160805	130608	1596.561	579.143737166324	3162	1146.99813970147	3.05956271352634	23	49	Paris	NGM	-1.98318576990884	-2.6790481027907	-0.927845946968261	-3.80747419158013	-0.665549890580173	-2.31929088646238
Block_17-20160805_141056_proc	CA350L34_NGM_1_B17	CA350L34	Block_17	20160805	141056	1595.919	389.009609224856	4948	1206.08849599797	3.08137917506246	22.1	52	Paris	NGM	-1.60359803423276	-2.47772685450722	-1.16344415876475	-4.11738736186635	-0.77819821292025	-2.05899558014395
Block_18-20160808_084311_proc	CA150L35_NGM_1_B18	CA150L35	Block_18	20160808	084311	1598.064	801.639586410635	2413	1210.43733042535	3.08294230905655	22.6	50	Paris	NGM	-2.17460854743909	-2.71689805732907	-0.622258516734481	-3.79906995335059	-0.202412154184274	-2.51315049247326
Block_18-20160808_094116_proc	CA350L36_NGM_1_B18	CA350L36	Block_18	20160808	094116	1598.756	599.365745856354	3247	1217.28429903974	3.08539202037039	22.7	50	Paris	NGM	-2.09330844292474	-2.54095288717376	-0.875972821191308	-4.0128617934573	-0.428546716927826	-2.67065676253733
Block_18-20160808_103704_proc	CA250L35_NGM_1_B18	CA250L35	Block_18	20160808	103704	1596.192	906.72	2545	1445.69224754917	3.16007585214514	22.8	49	Paris	NGM	-2.15279327638159	-2.66233044547084	-0.629902765077377	-4.29443012396224	-0.418633051187353	-3.19995518201744
Block_18-20160808_120017_proc	CA350L35_NGM_1_B18	CA350L35	Block_18	20160808	120017	1595.993	1184.61567877629	1939	1439.21044838369	3.15812430324113	22.9	49	Paris	NGM	-2.73800385749144	-3.22886150154226	-0.863903807693982	-3.85459937172567	-0.557161332715614	-2.44687856888929
Block_18-20160808_125652_proc	CA350L32_NGM_1_B18	CA350L32	Block_18	20160808	125652	1596.527	929.665198237885	1495	870.545547532637	2.93979149862923	23	49	Paris	NGM	-2.3687563322371	-2.87151879928029	-0.658649312013168	-3.61856261168368	-0.268023199879367	-2.2804984864233
Block_18-20160808_135455_proc	CA150L36_NGM_1_B18	CA150L36	Block_18	20160808	135455	1596.258	807.307692307692	2754	1392.83586025278	3.14389993969272	23	49	Paris	NGM	-2.3597018284626	-2.8295652164836	-0.895962360935127	-3.77702506111554	-0.392246974188122	-2.46950350498366
Block_19-20160809_100214_proc	CA150L37_NGM_1_B19	CA150L37	Block_19	20160809	100214	1496.998	1091.82083333333	1336	974.398518457161	2.98873661495796	22.9	50	Paris	NGM	-2.56655225058032	-3.03156508402814	-0.717533272204959	-3.83980690745809	-0.265798554827708	-2.43382580756326
Block_19-20160809_105552_proc	CA250L37_NGM_1_B19	CA250L37	Block_19	20160809	105552	1497.127	328.402378592666	2389	524.03923144655	2.71936380103521	22.9	47	Paris	NGM	-1.35361042746973	-2.34411483963575	-0.83200662640101	-4.17150644390787	-0.163454643096005	-2.37987291489736
Block_19-20160809_114858_proc	CA250L36_NGM_1_B19	CA250L36	Block_19	20160809	114858	1495.947	833.002257336343	918	511.178586029293	2.70857265234106	22.9	46	Paris	NGM	-1.78076611322527	-2.7018971558356	-0.138994992129104	-3.71168890238107	0.129156332714871	-2.55811089186686
Block_19-20160809_124208_proc	CA350L37_NGM_1_B19	CA350L37	Block_19	20160809	124208	1496.316	1258.69028340081	1219	1025.41405389342	3.01089926540254	23	45	Paris	NGM	-2.52557105139162	-3.01180278196425	-0.226425591038243	-3.65184657035513	0.105900016707911	-2.79309252854155
Block_19-20160809_140348_proc	CA150L38_NGM_1_B19	CA150L38	Block_19	20160809	140348	1497.238	753.913916786227	2582	1300.1311302158	3.11398715712	23	42	Paris	NGM	-2.50776257572024	-3.06316097768352	-1.08440812144964	-3.84114026949082	-0.531672857982695	-2.41402871991161
Block_19-20160809_145808_proc	CA350L38_NGM_1_B19	CA350L38	Block_19	20160809	145808	1496.512	401.807189542484	4435	1190.77888157323	3.07583112384373	23	45	Paris	NGM	-1.68212084820134	-2.63091875159802	-1.28005102663335	-4.28731702132592	-0.535400624564144	-2.01011014638122
Block_19-20160809_155051_proc	CA250L38_NGM_1_B19	CA250L38	Block_19	20160809	155051	1492.882	919.403183023873	976	601.077316647464	2.77893033894729	23.3	40	Paris	NGM	-2.37537449933045	-2.94297830379057	-0.409514901873502	-4.30726084867396	0.0186625539522675	-3.21285449688687
Block_2-20160629_075114_proc	CA350L3_NGM_1_B2	CA350L3	Block_2	20160629	075114	1595.675	715.270696452037	1700	762.034990814835	2.88197491355601	22.1	54	Paris	NGM	-2.27396742529486	-2.92687411990528	-0.720068014051135	-3.21509462138251	-0.235679726724856	-1.9545550821016
Block_2-20160629_085032_proc	CA250L4_NGM_1_B2	CA250L4	Block_2	20160629	085032	1598.218	419.94099756691	5308	1394.70761503447	3.14448317213557	22.2	53	Paris	NGM	-1.77779910200038	-2.63474325895246	-1.0253209145148	-4.28952268104008	-0.765897705929589	-2.64930269190225
Block_2-20160629_102004_proc	CA350L4_NGM_1_B2	CA350L4	Block_2	20160629	102004	1596.736	524.833203429462	3284	1079.42217126836	3.0331913342041	22.2	51	Paris	NGM	-1.87522686104391	-2.73297182995405	-0.803028203833017	-4.01495534497735	-0.564064460831672	-1.8553947003621
Block_2-20160629_111704_proc	CA150L4_NGM_1_B2	CA150L4	Block_2	20160629	111704	1596.684	742.731578947368	1813	843.355574823559	2.9260107200875	22.5	49	Paris	NGM	-2.28651681745158	-2.59339781549768	-0.781275116222533	-3.59723231233616	-0.511179942512121	-2.55974602909321
Block_2-20160629_121251_proc	CA150L3_NGM_1_B2	CA150L3	Block_2	20160629	121251	1593.789	692.412550066756	1680	729.866427809547	2.8632433875546	22.6	48	Paris	NGM	-2.27618130211235	-2.94274422684486	-1.25261801898038	-4.12499896514838	-0.694774851392294	-2.40037964505098
Block_2-20160629_124606_proc	CA250L3_NGM_1_B2	CA250L3	Block_2	20160629	124606	1596.778	255.104925911093	5847	934.130168252671	2.97040739808762	22.8	48	Paris	NGM	-1.07890176709162	-2.5102970668527	-1.36542664581473	-4.56721127441873	-0.602781657778078	-1.9595289712292
Block_20-20160810_075748_proc	CA150L39_NGM_1_B20	CA150L39	Block_20	20160810	075748	1498.203	484.95207253886	4254	1376.97369220347	3.13892564291487	23	49	Paris	NGM	-2.10549253945691	-2.69628317211082	-1.20129592115339	-4.09501716318481	-0.622957947159173	-2.24073744341371
Block_20-20160810_085107_proc	CA250L40_NGM_1_B20	CA250L40	Block_20	20160810	085107	1496.834	589.029585798817	2537	998.3525622558	2.99928393688162	23.2	48	Paris	NGM	-1.77529626158248	-2.2450807257409	-0.735504357237854	-3.90759974239966	-0.233781668139165	-2.32673318962946
Block_20-20160810_094654_proc	CA250L39_NGM_1_B20	CA250L39	Block_20	20160810	094654	1496.053	641.727023319616	2349	1007.5958390363	3.00328636536904	23.3	47	Paris	NGM	-2.11894067709782	-2.77197122059303	-0.67576098140662	-3.96413282598579	-0.203532475602927	-2.36168009261344
Block_20-20160810_111049_proc	CA350L39_NGM_1_B20	CA350L39	Block_20	20160810	111049	1497.795	269.267744479495	6350	1141.57823830684	3.05750568131075	23.5	47	Paris	NGM	-1.10505389486227	-2.27497607173119	-1.09002368941971	-4.24898402194824	-0.421045821340666	-2.14567288986896
Block_20-20160810_120752_proc	CA150L40_NGM_1_B20	CA150L40	Block_20	20160810	120752	1497.272	902.113924050633	1757	1058.60135269808	3.02473244460418	23.6	46	Paris	NGM	-2.56520571521227	-3.02065154610935	-0.777934478390647	-3.58448902012353	-0.141189099916568	-2.17616963093021
Block_21-20160811_092352_proc	CA150L42_NGM_1_B21	CA150L42	Block_21	20160811	092352	1495.356	486.321308724832	2221	722.31604158331	2.85872726001293	22.1	46	Paris	NGM	-1.75056196826774	-2.47191683792657	-0.826831794151072	-4.42059638838841	-0.307085319866266	-2.55604528626349
Block_21-20160811_101748_proc	CA250L44_NGM_1_B21	CA250L44	Block_21	20160811	101748	1496.968	794.401523394995	2389	1267.77943108379	3.10304370134093	22	46	Paris	NGM	-1.97038435900111	-2.5514249769524	-0.575706057619785	-3.88758169138513	-0.277623527093967	-2.49680241131763
Block_21-20160811_111002_proc	CA350L43_NGM_1_B21	CA350L43	Block_21	20160811	111002	1496.276	747.989336492891	2176	1087.78380205826	3.03654258754673	22.3	44	Paris	NGM	-2.30591296811422	-2.80787183429614	-0.79952298247369	-3.64031772978721	-0.241472971134532	-2.23431472308835
Block_21-20160811_120434_proc	CA350L42_NGM_1_B21	CA350L42	Block_21	20160811	120434	1498.384	513.628937007874	3107	1065.04414574866	3.02736760951907	22	42	Paris	NGM	-2.04438787913895	-2.74995480979069	-0.876283516557153	-3.94845885111288	-0.443908872541908	-2.46504508960702
Block_21-20160811_140619_proc	CA350L41_NGM_1_B21	CA350L41	Block_21	20160811	140619	1496.31	353.284962406015	4200	991.637322550316	2.99635286407462	22.1	44	Paris	NGM	-1.64810185792297	-2.48774662797258	-1.27140226804436	-4.40477636836065	-0.50223070297169	-2.62275444523639
Block_21-20160811_150209_proc	CA250L41_NGM_1_B21	CA250L41	Block_21	20160811	150209	1495.536	684.904761904762	2016	923.259620630998	2.9653238418201	22.3	49	Paris	NGM	-1.89269277016037	-2.46679880770615	-0.857923478336153	-3.60563008462519	-0.271569699002626	-2.2657780635873
Block_21-20160811_155409_proc	CA250L43_NGM_1_B21	CA250L43	Block_21	20160811	155409	1496.277	439.799414348463	3478	1022.28555481636	3.0095722241342	22.4	50	Paris	NGM	-1.5926456353422	-2.42083143130001	-0.876564831104644	-4.14615991015836	-0.482825982489966	-2.23291626527615
Block_21-20160811_164917_proc	CA150L44_NGM_1_B21	CA150L44	Block_21	20160811	164917	1496.349	859.727272727273	1638	941.11285049629	2.9736417035646	22.4	49	Paris	NGM	-2.3949865966814	-2.92159169105023	-0.833098461974112	-4.06137737371547	-0.299547034648586	-2.69940776019666
Block_22-20160819_093843_proc	CA250L48_NGM_1_B22	CA250L48	Block_22	20160819	093843	1496.917	963.910179640719	1220	785.594938905548	2.89519867690151	24.3	55	Paris	NGM	-1.84842269509522	-2.49470440922413	-0.159950484277024	-3.49667594981037	0.0672584696676928	-2.46485379547222
Block_22-20160819_103149_proc	CA250L51_NGM_1_B22	CA250L51	Block_22	20160819	103149	1496.857	357.103336045566	3000	715.706315390646	2.85473484944422	24.5	55	Paris	NGM	-1.23101216887986	-2.50437716394421	-0.829630569593497	-4.22344367306437	-0.263687397195058	-2.02203220192392
Block_22-20160819_112954_proc	CA250L50_NGM_1_B22	CA250L50	Block_22	20160819	112954	1496.229	411.466821885914	3305	908.883497334262	2.95850821797719	24.8	55	Paris	NGM	-1.60713232443352	-2.25000376497702	-0.361562317085197	-3.55927135421279	-0.102919700371577	-2.25811605423696
Block_22-20160819_122126_proc	CA150L48_NGM_1_B22	CA150L48	Block_22	20160819	122126	1497.098	1037.60546282246	1677	1162.29155416229	3.06531508199711	25	53	Paris	NGM	-2.21355606736087	-2.80441124718622	-0.380665048616613	-3.72726115280633	-0.380628434037972	-2.64958737584208
Block_22-20160819_134509_proc	CA150L3_NGM_2_B22	CA150L3	Block_22	20160819	134509	1490.341	1137.10351966874	1075	820.205767434361	2.91392281878725	25.2	52	Paris	NGM	-2.66737481594079	-3.16317346639379	-0.809729784341757	-3.80532299939383	-0.312588141981261	-2.51224132422402
Block_22-20160819_144832_proc	CA250L3_NGM_2_B22	CA250L3	Block_22	20160819	144832	1497.114	218.604166666667	7031	1026.6458638643	3.01142066181279	25.2	51	Paris	NGM	-0.72567048648378	-2.26462757448013	-1.23866428426155	-4.79459596620795	-0.470328909732788	-1.97430888026839
Block_23-20160815_093205_proc	CA150L47_NGM_1_B23	CA150L47	Block_23	20160815	093205	1497.627	871.32995951417	1985	1154.8870110085	3.06253949687244	24.2	50	Paris	NGM	-2.27775218553123	-2.74795176936302	-0.700239934934968	-4.05817759263069	-0.24908480836636	-2.61070261806224
Block_23-20160815_112621_proc	CA150L45_NGM_1_B23	CA150L45	Block_23	20160815	112621	1497.005	1259.71076233184	1540	1295.89051071375	3.11256830971239	24.4	50	Paris	NGM	-2.26784475307192	-2.64553836945517	-0.417611009000754	-4.11672101401752	-0.157967447822018	-2.83127227161276
Block_23-20160815_122056_proc	CA250L45_NGM_1_B23	CA250L45	Block_23	20160815	122056	1496.567	625.414814814815	1816	758.905751432247	2.88018784417684	24.8	49	Paris	NGM	-1.99042268802126	-2.54334381877309	-0.445992153999776	-3.89459514584354	-0.301974000491513	-2.43930765299507
Block_23-20160815_131846_proc	CA150L46_NGM_1_B23	CA150L46	Block_23	20160815	131846	1497.904	985.366803278689	1528	1005.16486731448	3.00223730065462	24.5	50	Paris	NGM	-2.0181555136425	-2.27498787771091	-0.521322774410083	-3.44207095697364	-0.258430367170249	-2.34000963103871
Block_23-20160815_144026_proc	CA250L47_NGM_1_B23	CA250L47	Block_23	20160815	144026	1491.276	718.711356466877	1956	942.682248791781	2.9743653291623	25.5	47	Paris	NGM	-2.685326738637	-3.06919634370869	-1.50145728931356	-4.04744454685049	-0.513748569300684	-2.42104745626683
Block_23-20160815_153400_proc	CA350L46_NGM_1_B23	CA350L46	Block_23	20160815	153400	1497.475	552.977777777778	2991	1104.49692537995	3.04316451125102	25.9	46	Paris	NGM	-1.5336898235755	-2.30412490967654	-0.828412087579021	-4.37431689634726	-0.472848061925503	-2.05825353934949
Block_23-20160815_162739_proc	CA250L46_NGM_1_B23	CA250L46	Block_23	20160815	162739	1497.582	518.355158730159	1651	571.457434092752	2.75698388682736	26.1	45	Paris	NGM	-1.74670612282852	-2.06252581670061	-0.606453660539762	-3.31022228951621	-0.416801271485045	-1.94964604994944
Block_24-20160816_101931_proc	CA350L52_NGM_1_B24	CA350L52	Block_24	20160816	101931	1497.202	795.490445859873	2215	1176.86947892109	3.07072829994833	24.4	48	Paris	NGM	-2.43441993975325	-2.88868446594172	-0.563677612790355	-3.28079161678514	-0.225026914584447	-2.10265272354082
Block_24-20160816_111247_proc	CA150L43_NGM_1_B24	CA150L43	Block_24	20160816	111247	1498.197	1365.21571906355	1971	1796.05230972579	3.25431898127028	24.8	48	Paris	NGM	-2.56347803928223	-2.99201909091341	-0.285317431689233	-3.45790848691445	-0.124581306506534	-2.64018449206551
Block_24-20160816_120932_proc	CA350L44_NGM_1_B24	CA350L44	Block_24	20160816	120932	1497.629	526.275415896488	4543	1596.43624316686	3.20315157881425	25.2	48	Paris	NGM	-2.03490772563907	-2.64318100419098	-1.13089329269988	-4.35325138314308	-0.596846132277864	-2.24744683086684
Block_24-20160816_130448_proc	CA250L42_NGM_1_B24	CA250L42	Block_24	20160816	130448	1497.381	424.528932355338	3939	1116.76284429125	3.04796095614968	25.6	48	Paris	NGM	-1.74714466048687	-2.46647775734645	-0.832716393794055	-3.70831636170865	-0.412172894642259	-1.96851360075574
Block_24-20160816_142651_proc	CA350L47_NGM_1_B24	CA350L47	Block_24	20160816	142651	1496.343	534.92383107089	3426	1224.75197548214	3.08804814863076	25.8	48	Paris	NGM	-1.69278787815796	-2.64097601772401	-0.848711270768154	-4.26920181253257	-0.477030112820886	-2.3195354472908
Block_24-20160816_152243_proc	CA150L51_NGM_1_B24	CA150L51	Block_24	20160816	152243	1497.628	463.530542986425	3626	1122.28253536177	3.05010220460456	26.1	49	Paris	NGM	-1.73075784855457	-2.30005097664424	-0.977614599599296	-4.08874927882524	-0.363343636833808	-1.93271340789752
Block_24-20160816_154907_proc	CA150L41_NGM_1_B24	CA150L41	Block_24	20160816	154907	1496.115	447.470483005367	1517	453.716942025941	2.65678499635	26.1	48	Paris	NGM	-1.47804447705488	-1.93397556011302	-0.291992638963762	-4.31160092048575	-0.0064133716737876	-2.64699623638511
Block_24-20160816_170911_proc	CA150L50_NGM_1_B24	CA150L50	Block_24	20160816	170911	1496.929	492.581180811808	2739	901.298494613667	2.95486864569033	26.3	47	Paris	NGM	-1.28992662090104	-2.20765421149972	-0.807143491250793	-4.12682019134419	0.00589883501722463	-2.45914466474757
Block_25-20160817_090736_proc	CA350L40_NGM_1_B25	CA350L40	Block_25	20160817	090736	1490.408	1690.10394265233	583	661.114673677482	2.82027679658985	24.3	51	Paris	NGM	-3.11867953583752	-3.55656374028571	-0.437199543371989	-3.03325667617677	-0.119458580293555	-2.25090294510624
Block_25-20160817_100149_proc	CA350L51_NGM_1_B25	CA350L51	Block_25	20160817	100149	1497.348	602.718100890208	3527	1419.70119293562	3.15219694726	24.6	51	Paris	NGM	-1.97892561942989	-2.56235239435127	-0.515418758184786	-3.61327421992617	-0.222594977849858	-2.42840397281849
Block_25-20160817_105412_proc	CA150L1_NGM_2_B25	CA150L1	Block_25	20160817	105412	1496.177	538.956666666667	2954	1064.09735835622	3.02698136504788	24.6	51	Paris	NGM	-2.17148983256971	-2.67586245951257	-1.20798645029595	-4.10852586770888	-0.614091318865376	-2.78818730488258
Block_25-20160817_114844_proc	CA150L52_NGM_1_B25	CA150L52	Block_25	20160817	114844	1497.317	770.517882689556	4314	2219.98023526264	3.34634910789452	24.8	51	Paris	NGM	-2.38822734250421	-2.85997730194324	-0.89084636846105	-4.04174377966974	-0.477193948863823	-2.15534467812771
Block_25-20160817_130937_proc	CA150L49_NGM_1_B25	CA150L49	Block_25	20160817	130937	1498.072	464.870257966616	3666	1137.60511224134	3.05599153504991	24.9	50	Paris	NGM	-1.63424561265343	-2.47948462011343	-1.0253088557329	-4.16470812599991	-0.296277232367365	-2.14685688292907
Block_25-20160817_140121_proc	CA350L48_NGM_1_B25	CA350L48	Block_25	20160817	140121	1497.391	846.931484502447	1375	777.706551722873	2.89081575764756	25.2	47	Paris	NGM	-1.60620452081334	-2.35419859530954	-0.23035472736017	-3.98131838199317	-0.0418857312468252	-2.74088080445159
Block_25-20160817_142713_proc	CA250L49_NGM_1_B25	CA250L49	Block_25	20160817	142713	1497.179	1434.2005730659	817	782.633117479501	2.89355822132379	25.4	44	Paris	NGM	-2.27987595100383	-2.66932712769362	-0.0513164615775029	-2.60403309169968	0.202989659488636	-2.00493335998673
Block_26-20160818_095910_proc	CA350L3_NGM_2_B26	CA350L3	Block_26	20160818	095910	1496.455	652.06588579795	1250	544.675487901365	2.73613783110439	25	51	Paris	NGM	-1.87302014477044	-2.7523003799	-0.42607967523772	-3.48953191016737	-0.0793678746980686	-2.14851921644118
Block_26-20160818_105638_proc	CA350L1_NGM_2_B26	CA350L1	Block_26	20160818	105638	1496.889	664.080786026201	3898	1729.31119403652	3.23787315272554	25	51	Paris	NGM	-2.1125868489435	-2.66186416943491	-0.80834082003079	-4.48803560756619	-0.269831395306323	-2.87130070441546
Block_26-20160818_114845_proc	CA250L52_NGM_1_B26	CA250L52	Block_26	20160818	114845	1496.957	316.049187725632	5950	1256.2102097572	3.09906231877924	25	53	Paris	NGM	-1.21888301401699	-1.91279184654122	-0.970251875670454	-4.55794244014325	-0.350749276371759	-2.38550653805742
Block_26-20160818_132052_proc	CA250L2_NGM_2_B26	CA250L2	Block_26	20160818	132052	1493.892	769.684121621622	964	496.672780390579	2.69607035961251	24.9	55	Paris	NGM	-1.9442012373723	-3.30617237453497	-0.925039871425471	-5.07413658257692	-0.202325979041029	-2.86014340064845
Block_26-20160818_141824_proc	CA350L2_NGM_2_B26	CA350L2	Block_26	20160818	141824	1494.683	1352.99545454545	1650	1493.58927612076	3.17423118674452	25.1	54	Paris	NGM	-2.54775273385909	-3.00087410316184	-0.152838513785099	-4.03752021590901	0.0516816931529317	-3.12151970701573
Block_27-20160822_082222_proc	CA250L4_NGM_2_B27	CA250L4	Block_27	20160822	082222	1496.485	881.044303797468	2323	1367.64880217411	3.13597458944597	22.8	54	Paris	NGM	-2.02903432076884	-2.68607555171604	-0.527085575028396	-3.72243465707583	-0.391810973724215	-2.79226219813536
Block_27-20160822_091624_proc	CA150L5_NGM_2_B27	CA150L5	Block_27	20160822	091624	1496.699	1074.96915167095	1694	1216.67599359029	3.08517493901018	22.8	54	Paris	NGM	-2.71899227384983	-3.19090305967291	-0.613393111022393	-3.61790484102769	-0.319782692890184	-2.54840807189211
Block_27-20160822_101308_proc	CA350L4_NGM_2_B27	CA350L4	Block_27	20160822	101308	1496.979	534.268882175227	3845	1372.27299244929	3.1374405161235	23.1	51	Paris	NGM	-1.91470821257674	-2.59853369590613	-0.994263243552501	-3.5980956758224	-0.737687394642915	-1.49879847031778
Block_27-20160822_110500_proc	CA350L5_NGM_2_B27	CA350L5	Block_27	20160822	110500	1496.703	763.57345971564	2828	1442.7616862369	3.15919460074029	23.2	52	Paris	NGM	-2.38595301111995	-2.83095980801005	-0.698882681607976	-3.95489700994188	-0.305965526120982	-2.5365786856283
Block_27-20160822_120141_proc	CA250L5_NGM_2_B27	CA250L5	Block_27	20160822	120141	1496.101	536.11617515639	4118	1475.65332106189	3.16898433957765	23.4	50	Paris	NGM	-1.7987893543418	-2.3868045921251	-0.800686354978495	-3.69394582006307	-0.339348307770715	-1.8378166531067
Block_27-20160822_125430_proc	CA250L6_NGM_2_B27	CA250L6	Block_27	20160822	125430	1497.46	692.762962962963	2718	1257.41571282928	3.09947888304806	23.5	50	Paris	NGM	-2.20093400441257	-2.73117814987931	-0.615814167902587	-3.30227572431482	-0.31178045008727	-2.25315285174711
Block_27-20160822_142008_proc	CA350L6_NGM_2_B27	CA350L6	Block_27	20160822	142008	1495.153	378.972425436128	4503	1141.36334658653	3.05742392162909	24	49	Paris	NGM	-1.87963157005969	-2.65849012289879	-1.14656636810664	-3.88680149258656	-0.401612184697413	-2.08355790495449
Block_27-20160822_151554_proc	CA150L4_NGM_2_B27	CA150L4	Block_27	20160822	151554	1497.394	813.348942598187	3020	1640.39244624095	3.21494776075967	24.4	48	Paris	NGM	-2.38678832316472	-2.64879344002983	-0.687255268121874	-3.4733026733982	-0.467333381911489	-2.2433465429616
Block_28-20160823_102939_proc	CA150L6_NGM_2_B27	CA150L6	Block_28	20160823	102939	1497.353	1301.04516129032	1758	1527.52049352984	3.18398704553798	24.1	52	Paris	NGM	-2.86224544058437	-3.19928760370811	-0.506745119018311	-3.20247808240692	-0.250294645602775	-2.48736466498876
Block_28-20160823_112357_proc	CA150L7_NGM_2_B28	CA150L7	Block_28	20160823	112357	1496.283	511.605435801312	3827	1308.51851074404	3.11677987069552	24.1	52	Paris	NGM	-2.00896949566691	-2.6228713490172	-1.17818368425528	-4.82720441018468	-0.360068428515475	-2.71171411099225
Block_28-20160823_121818_proc	CA350L7_NGM_2_B28	CA350L7	Block_28	20160823	121818	1496.821	475.460700389105	3598	1142.89390648581	3.05800591721392	24.4	52	Paris	NGM	-1.82637984531426	-2.5868184647899	-1.03541826873193	-3.87363700587511	-0.464444752770569	-1.9765548259247
Block_28-20160823_131258_proc	CA350L9_NGM_2_B28	CA350L9	Block_28	20160823	131258	1496.476	835.813725490196	3062	1710.1922299128	3.23304492892916	24.7	51	Paris	NGM	-2.08604513810073	-2.71313428154712	-0.678569814037412	-4.29434844884102	-0.369998217255499	-2.79604992521319
Block_28-20160823_140601_proc	CA150L8_NGM_2_B28	CA150L8	Block_28	20160823	140601	1496.526	557.674796747967	2557	952.856452400127	2.97902747920477	25.1	50	Paris	NGM	-2.10899219686376	-2.87017859277272	-1.0480813216464	-4.38981334764353	-0.133310446370167	-2.7205737552592
Block_28-20160823_152740_proc	CA250L8_NGM_2_B28	CA250L8	Block_28	20160823	152740	1496.532	235.928490990991	4810	758.297210929447	2.87983945862381	25.6	50	Paris	NGM	-1.00544323700582	-2.05773193790333	-0.919849331542959	-3.93096907177279	-0.119602395942493	-1.89795774563624
Block_28-20160823_161924_proc	CA150L9_NGM_2_B28	CA150L9	Block_28	20160823	161924	1496.962	300.084745762712	3509	703.422914463664	2.84721651163949	25.8	50	Paris	NGM	-1.40640143804662	-2.09132846048162	-1.00609851237792	-2.6255864706623	-0.131858505182986	-1.13528808021762
Block_28-20160823_171428_proc	CA350L8_NGM_2_B28	CA350L8	Block_28	20160823	171428	1496.566	734.762032085561	2593	1273.07312153147	3.10485334895264	26	49	Paris	NGM	-1.92244779786711	-2.5395295196875	-0.412642628688901	-3.9005483709071	0.0923898694448921	-2.45551310942563
Block_29-20160824_093116_proc	CA250L10_NGM_2_B29	CA250L10	Block_29	20160824	093116	1494.938	863.11915535445	1777	1025.97080217698	3.01113500148354	24.7	53	Paris	NGM	-2.15177446875205	-2.72606525980476	-0.686697970556116	-3.74202824415756	-0.343201673823811	-2.4615756045376
Block_29-20160824_102623_proc	CA250L12_NGM_2_B29	CA250L12	Block_29	20160824	102623	1496.725	519.109016393443	3151	1092.86108714409	3.03856496257109	24.8	55	Paris	NGM	-2.11034535907869	-2.70263968634373	-1.12522982918067	-3.98273307811635	-0.486403586169915	-2.23634117044443
Block_29-20160824_112234_proc	CA350L11_NGM_2_B29	CA350L11	Block_29	20160824	112234	1491.625	2280.68166089965	705	1077.93887266187	3.0325941337465	24.9	53	Paris	NGM	-3.36547010610495	-3.74833463324923	-0.419607861961697	-3.36227932923485	-0.0202850881319267	-2.41917676397338
Block_29-20160824_121743_proc	CA150L10_NGM_2_B29	CA150L10	Block_29	20160824	121743	1495.96	527.240646258503	5000	1762.21505340552	3.24605890680488	25.2	52	Paris	NGM	-1.70003068280058	-2.33336403464668	-0.792707675333373	-4.38831726008437	-0.3816955398338	-2.56664753580321
Block_29-20160824_134040_proc	CA350L50_NGM_1_B29	CA350L50	Block_29	20160824	134040	1498.047	542.076754385965	1571	568.475208815445	2.75471152986911	25.7	51	Paris	NGM	-1.89803261273754	-2.82274328252108	-0.0232198999517422	-3.78138025863731	0.209862544574463	-2.44729494877959
Block_29-20160824_143343_proc	CA250L11_NGM_2_B29	CA250L11	Block_29	20160824	143343	1496.03	932.758620689655	1444	900.31847508129	2.95439616222219	26.2	51	Paris	NGM	-2.38894469099438	-2.82686058732459	-0.500543275049791	-3.23373871297356	-0.3060793890158	-2.44901431865338
Block_3-20160704_075725_proc	CA250L6_NGM_1_B3	CA250L6	Block_3	20160704	075725	1596.178	776.133032694476	2531	1230.68524046173	3.09014699215954	21.7	59	Paris	NGM	-2.21504248642585	-2.79859289231275	-0.755325016306253	-4.05111158242008	-0.598799433774287	-2.7588784850747
